preço (R$),endereço,área (m2),quartos,vagas,bairro
340000.0,rua alexandre rapin,64.0,3,1,sacoma
310000.0,rua mercedes salano castineiras,60.0,2,1,sacoma
700000.0,rua andre pujos,,3,1,sacoma
270000.0,avenida padre arlindo vieira,48.0,2,1,sacoma
460000.0,rua regino aragao,62.0,2,2,sacoma
340000.0,avenida patente,87.0,3,1,sacoma
389576.96,avenida coronel jose pires de andrade,64.0,3,1,sacoma
250000.0,avenida dos ourives,,2,1,sacoma
250000.0,rua angelo bertini,62.0,2,1,sacoma
250000.0,rua barao do rio prata,62.0,2,1,sacoma
650000.0,rua andre pujos,,3,1,sacoma
286777.45,rua jose fernandes caldas,49.0,2,1,sacoma
300000.0,avenida dos ourives,62.0,3,1,sacoma
220000.0,rua edmundo carvalho,47.0,2,1,sacoma
230000.0,estrada das lagrimas,56.0,2,1,sacoma
270000.0,avenida dos ourives,56.0,2,1,sacoma
280000.0,avenida dos ourives,65.0,3,1,sacoma
349000.0,avenida padre arlindo vieira,78.0,3,1,sacoma
298225.61,rua mercedes salano castineiras,60.0,2,2,sacoma
375000.0,rua americo samarone,70.0,2,1,sacoma
330000.0,rua alencar araripe,52.0,2,1,sacoma
260000.0,avenida dos ourives,60.0,2,1,sacoma
250000.0,rua giovanni boltraffio,61.0,2,2,sacoma
277000.0,rua marques de lages,44.0,2,1,sacoma
296000.0,avenida padre arlindo vieira,62.0,3,1,sacoma
243509.37,rua barao do rio prata,55.0,2,1,sacoma
320000.0,rua laranjal,55.0,2,1,sacoma
330000.0,avenida dos ourives,50.0,2,2,sacoma
260000.0,avenida dos ourives,53.0,2,1,sacoma
480000.0,avenida santo albano,75.0,3,1,sacoma
265000.0,rua jose fernandes caldas,50.0,2,1,sacoma
260000.0,avenida dos ourives,67.0,3,1,sacoma
580000.0,rua nossa senhora das merces,74.0,3,1,sacoma
286000.0,avenida padre arlindo vieira,50.0,2,1,sacoma
300000.0,avenida dos ourives,53.0,2,1,sacoma
445030.04,rua marques de lages,63.0,3,1,sacoma
307219.27,rua farid miguel haddad,55.0,2,1,sacoma
564000.0,rua elba,76.0,3,2,sacoma
480000.0,rua marques de marica,80.0,3,1,sacoma
275000.0,rua viena,48.0,2,1,sacoma
415000.0,rua angelo bertini,68.0,3,1,sacoma
,rua elba,,3,2,sacoma
380000.0,rua c,79.0,3,1,sacoma
260000.0,rua alencar araripe,34.0,1,1,sacoma
304996.56,rua aquiles jovane,50.0,2,1,sacoma
500000.0,avenida coronel jose pires de andrade,69.0,2,1,sacoma
290000.0,rua jose fernandes caldas,50.0,2,1,sacoma
482709.0,rua guilherme bebiano martins,60.0,3,1,sacoma
330000.0,avenida professor sylla mattos,75.0,3,1,sacoma
320000.0,rua abrahao calux,70.0,2,1,sacoma
560000.0,rua abagiba,69.0,3,2,sacoma
449000.0,rua alencar araripe,81.0,3,2,sacoma
245000.0,rua anny,50.0,2,1,sacoma
280000.0,rua professor arnaldo joao semeraro,67.0,2,1,sacoma
266000.0,avenida dos ourives,60.0,2,1,sacoma
420000.0,rua descampado,60.0,2,1,sacoma
540000.0,rua abagiba,74.0,3,1,sacoma
590000.0,rua nossa senhora das merces,74.0,3,2,sacoma
240000.0,avenida dos ourives,41.0,2,1,sacoma
340000.0,rua alencar araripe,56.0,2,1,sacoma
280000.0,rua alencar araripe,47.0,2,1,sacoma
550000.0,rua rizieri negrini,90.0,2,1,sacoma
300000.0,rua jose fernandes caldas,51.0,2,1,sacoma
,avenida coronel jose pires de andrade,84.0,3,1,sacoma
550000.0,rua andre pujos,,3,1,sacoma
550000.0,rua professor arnaldo joao semeraro,69.0,3,1,sacoma
,rua coronel francisco inacio,,3,2,sacoma
260000.0,avenida dos ourives,60.0,3,1,sacoma
350000.0,rua giovanni boltraffio,63.0,2,1,sacoma
400000.0,rua vergueiro,50.0,2,1,sacoma
495000.0,rua salvador pires de lima,63.0,2,1,sacoma
710000.0,rua tito oliani,,3,2,sacoma
420000.0,rua salvador pedroso,60.0,2,1,sacoma
347715.26,estrada das lagrimas,60.0,2,1,sacoma
230000.0,rua professor arnaldo joao semeraro,61.0,2,1,sacoma
300000.0,rua moacir guimaraes,94.0,3,1,sacoma
265026.8,rua dos cariris novos,55.0,3,1,sacoma
282000.0,avenida padre arlindo vieira,47.0,2,1,sacoma
285000.0,rua professor arnaldo joao semeraro,63.0,2,1,sacoma
228000.0,rua aquiles jovane,49.0,2,1,sacoma
195000.0,rua budapeste,26.0,1,1,sacoma
290000.0,rua alencar araripe,50.0,2,1,sacoma
225995.24,rua farid miguel haddad,47.0,2,1,sacoma
330000.0,rua laranjal,63.0,2,1,sacoma
379826.2,avenida dos ourives,68.0,3,1,sacoma
360000.0,avenida patente,87.0,3,1,sacoma
450000.0,rua americo samarone,69.0,2,1,sacoma
600000.0,rua elba,,3,2,sacoma
260000.0,rua dos cariris novos,55.0,2,1,sacoma
600000.0,rua abagiba,68.0,3,1,sacoma
320000.0,rua manoel salgado,46.0,2,1,sacoma
300000.0,rua aquiles jovane,59.0,2,1,sacoma
244900.0,avenida dos ourives,55.0,2,1,sacoma
430000.0,rua manoel salgado,,3,1,sacoma
300000.0,rua vergueiro,49.0,2,1,sacoma
295000.0,rua coronel francisco inacio,60.0,3,1,sacoma
268700.0,rua alencar araripe,52.0,2,1,sacoma
215000.0,avenida padre arlindo vieira,50.0,2,1,sacoma
460000.0,rua nossa senhora da saude,69.0,2,1,sacoma
262784.0,rua francisco romano,50.0,2,1,sacoma
340000.0,rua manoel salgado,88.0,2,1,sacoma
300000.0,rua vergueiro,48.0,2,1,sacoma
293000.0,rua isabel de gois,,3,1,sacoma
287355.31,avenida padre arlindo vieira,50.0,2,1,sacoma
270000.0,rua marques de lages,60.0,3,1,sacoma
420000.0,rua vergueiro,72.0,3,2,sacoma
350000.0,rua anny,61.0,3,1,sacoma
330000.0,avenida patente,93.0,2,2,sacoma
450000.0,rua marques de marica,75.0,3,2,sacoma
300000.0,rua giovanni boltraffio,65.0,2,1,sacoma
344783.6,rua mercedes salano castineiras,80.0,2,1,sacoma
280000.0,rua izonzo,72.0,3,1,sacoma
300000.0,rua alencar araripe,48.0,2,1,sacoma
600000.0,rua regino aragao,85.0,3,2,sacoma
275000.0,rua rizieri negrini,45.0,2,1,sacoma
290000.0,rua candida medeiros da silva,70.0,3,1,sacoma
320000.0,avenida padre arlindo vieira,68.0,3,1,sacoma
360000.0,rua professor arnaldo joao semeraro,66.0,2,1,sacoma
360000.0,avenida patente,97.0,3,1,sacoma
220000.0,rua leo de morais,47.0,2,1,sacoma
300000.0,rua marques de lages,43.0,2,1,sacoma
512000.0,rua abagiba,69.0,3,2,sacoma
485000.0,avenida do cursino,69.0,2,1,sacoma
370000.0,avenida patente,87.0,3,1,sacoma
298000.0,rua anny,62.0,3,1,sacoma
700000.0,rua tito oliani,,3,2,sacoma
260000.0,estrada das lagrimas,49.0,2,1,sacoma
330000.0,avenida padre arlindo vieira,67.0,3,1,sacoma
380000.0,rua alexandre rapin,64.0,3,2,sacoma
300000.0,rua candida medeiros da silva,90.0,3,1,sacoma
320000.0,rua vergueiro,50.0,2,1,sacoma
255000.0,rua edmundo carvalho,45.0,2,1,sacoma
550000.0,avenida coronel jose pires de andrade,88.0,2,2,sacoma
245000.0,rua aquiles jovane,55.0,2,1,sacoma
419011.38,rua jose fernandes caldas,64.0,2,1,sacoma
270000.0,avenida patente,67.0,2,1,sacoma
239000.0,rua giovanni bracelli,62.0,2,1,sacoma
280000.0,rua viena,49.0,2,1,sacoma
275000.0,avenida padre arlindo vieira,48.0,2,1,sacoma
495000.0,rua do reno,71.0,3,1,sacoma
340000.0,rua iliria,57.0,2,1,sacoma
230000.0,rua antonio guarmerino,56.0,2,1,sacoma
276000.0,rua angelo bertini,59.0,2,1,sacoma
270000.0,rua professor arnaldo joao semeraro,62.0,2,1,sacoma
265000.0,rua max berg,68.0,3,1,sacoma
275000.0,avenida dos ourives,55.0,2,1,sacoma
350000.0,avenida patente,87.0,3,1,sacoma
210000.0,rua antonio guarmerino,51.0,2,1,sacoma
320000.0,rua francisco rossano,50.0,2,1,sacoma
245000.0,rua edmundo carvalho,52.0,2,1,sacoma
200000.0,rua padre jeronimo vermin,60.0,2,1,sacoma
250000.0,rua antonio guarmerino,52.0,2,1,sacoma
260000.0,rua giacomo cozzarelli,50.0,2,1,sacoma
580000.0,rua alencar araripe,82.0,3,2,sacoma
300000.0,rua epiacaba,66.0,2,1,sacoma
280000.0,rua viena,47.0,2,1,sacoma
268000.0,rua professor arnaldo joao semeraro,65.0,2,1,sacoma
350000.0,avenida padre arlindo vieira,,3,1,sacoma
275000.0,rua angelo bertini,64.0,2,1,sacoma
290000.0,rua professor arnaldo joao semeraro,63.0,3,1,sacoma
345520.74,avenida dos ourives,61.0,3,1,sacoma
300000.0,rua professor arnaldo joao semeraro,64.0,2,1,sacoma
351608.67,rua professor arnaldo joao semeraro,62.0,2,1,sacoma
290000.0,rua mercedes salano castineiras,60.0,2,1,sacoma
325000.0,rua vergueiro,60.0,2,1,sacoma
404378.33,rua c,72.0,3,1,sacoma
330000.0,avenida carlos liviero,57.0,2,1,sacoma
360000.0,rua arroio grande,73.0,2,2,sacoma
330000.0,avenida patente,79.0,3,1,sacoma
226000.0,avenida padre arlindo vieira,47.0,2,1,sacoma
260000.0,rua giovanni boltraffio,63.0,2,1,sacoma
250000.0,rua edmundo carvalho,50.0,2,1,sacoma
240000.0,rua jose fernandes caldas,50.0,2,1,sacoma
330000.0,rua marques de lages,62.0,2,1,sacoma
265000.0,avenida padre arlindo vieira,49.0,2,1,sacoma
310000.0,rua professor arnaldo joao semeraro,51.0,2,1,sacoma
310000.0,rua alencar araripe,56.0,2,1,sacoma
290000.0,rua dos cariris novos,57.0,3,1,sacoma
350000.0,avenida padre arlindo vieira,69.0,3,1,sacoma
240000.0,avenida professor sylla mattos,53.0,2,1,sacoma
320000.0,rua vergueiro,79.0,2,1,sacoma
330000.0,rua c,79.0,3,1,sacoma
280000.0,rua alencar araripe,52.0,2,1,sacoma
240000.0,rua edmundo carvalho,50.0,2,1,sacoma
275600.0,rua sebastiao sarmento mena,50.0,2,1,sacoma
310000.0,rua viena,45.0,2,1,sacoma
350000.0,rua vergueiro,46.0,2,1,sacoma
360000.0,avenida patente,97.0,3,4,sacoma
280000.0,rua candida medeiros da silva,66.0,2,1,sacoma
265000.0,rua alencar araripe,34.0,1,1,sacoma
270000.0,avenida dos ourives,47.0,2,1,sacoma
275000.0,avenida dos ourives,62.0,3,1,sacoma
290000.0,avenida padre arlindo vieira,63.0,3,1,sacoma
280000.0,avenida dos ourives,63.0,3,1,sacoma
345000.0,rua vergueiro,50.0,2,1,sacoma
229899.0,rua farid miguel haddad,50.0,2,1,sacoma
240000.0,avenida dos ourives,52.0,2,1,sacoma
305000.0,avenida padre arlindo vieira,68.0,3,1,sacoma
,rua abrahao calux,,2,2,sacoma
270000.0,rua giovanni boltraffio,63.0,2,1,sacoma
310000.0,rua adriano racine,50.0,2,1,sacoma
,rua elba,,3,2,sacoma
240000.0,rua jose fernandes caldas,48.0,2,1,sacoma
300885.0,rua candida medeiros da silva,65.0,2,1,sacoma
375000.0,rua alencar araripe,60.0,2,1,sacoma
430000.0,rua guilherme bebiano martins,80.0,3,1,sacoma
350000.0,via anchieta,80.0,2,0,sacoma
280000.0,rua isabel de gois,64.0,3,1,sacoma
257854.0,avenida padre arlindo vieira,53.0,2,1,sacoma
250000.0,rua jose fernandes caldas,49.0,2,1,sacoma
303127.0,rua alexandre rapin,50.0,2,1,sacoma
260000.0,avenida do cursino,43.0,2,1,sacoma
330000.0,rua isabel de gois,65.0,3,1,sacoma
230000.0,avenida padre arlindo vieira,48.0,2,1,sacoma
291386.34,rua mercedes salano castineiras,63.0,2,1,sacoma
425000.0,rua vergueiro,69.0,3,1,sacoma
280000.0,avenida dos ourives,47.0,2,1,sacoma
229000.0,rua aquiles jovane,48.0,2,1,sacoma
220000.0,avenida dos ourives,67.0,2,1,sacoma
235000.0,rua engenheiro jose bueno bicalho,50.0,2,1,sacoma
300000.0,rua alencar araripe,54.0,2,1,sacoma
380000.0,rua vergueiro,62.0,3,1,sacoma
300000.0,rua isabel de gois,65.0,3,1,sacoma
320000.0,rua professor arnaldo joao semeraro,,3,1,sacoma
385000.0,avenida coronel jose pires de andrade,62.0,3,1,sacoma
350000.0,rua professor arnaldo joao semeraro,62.0,3,1,sacoma
255000.0,avenida dos ourives,55.0,2,1,sacoma
550000.0,rua vergueiro,67.0,3,1,sacoma
260000.0,rua dos cariris novos,55.0,3,1,sacoma
200000.0,rua padre jeronimo vermin,54.0,2,1,sacoma
300000.0,rua professor arnaldo joao semeraro,65.0,2,1,sacoma
270000.0,rua henrique altes,59.0,2,1,sacoma
230000.0,avenida do cursino,50.0,2,1,sacoma
,rua fausto,,3,4,sacoma
250000.0,rua aquiles jovane,48.0,2,1,sacoma
228000.0,avenida francesco bibiena,43.0,2,1,sacoma
269000.0,rua professor arnaldo joao semeraro,51.0,2,1,sacoma
250000.0,avenida do cursino,57.0,2,1,sacoma
298500.0,rua professor arnaldo joao semeraro,52.0,2,1,sacoma
320000.0,rua marques de lages,62.0,3,1,sacoma
400000.0,rua abrahao calux,70.0,2,1,sacoma
275000.0,rua marechal pimentel,62.0,2,1,sacoma
255000.0,rua professor arnaldo joao semeraro,62.0,2,1,sacoma
345000.0,avenida padre arlindo vieira,66.0,3,1,sacoma
280000.0,avenida dos ourives,58.0,2,1,sacoma
270000.0,rua mercedes salano castineiras,54.0,2,1,sacoma
350000.0,rua professor arnaldo joao semeraro,63.0,3,1,sacoma
360000.0,rua isabel de gois,63.0,3,1,sacoma
330000.0,rua professor arnaldo joao semeraro,67.0,3,1,sacoma
308000.0,rua vergueiro,48.0,2,1,sacoma
260000.0,rua isabel de gois,65.0,3,1,sacoma
233300.0,rua giacomo cozzarelli,47.0,2,1,sacoma
381000.0,rua coronel francisco inacio,60.0,2,1,sacoma
330000.0,rua professor arnaldo joao semeraro,62.0,2,1,sacoma
270000.0,rua alessandro alberti,50.0,2,1,sacoma
225000.0,rua antonio guarmerino,52.0,2,1,sacoma
255200.0,rua aquiles jovane,48.0,2,1,sacoma
350000.0,avenida patente,89.0,3,1,sacoma
320172.03,rua professor arnaldo joao semeraro,65.0,1,1,sacoma
250000.0,rua padre jeronimo vermin,65.0,2,1,sacoma
259900.0,rua aquiles jovane,58.0,2,1,sacoma
297192.94,rua antonio guarmerino,52.0,2,1,sacoma
230000.0,rua padre jeronimo vermin,55.0,2,1,sacoma
238500.0,rua aquiles jovane,48.0,2,1,sacoma
330000.0,rua marques de lages,74.0,3,1,sacoma
280000.0,avenida dos ourives,62.0,3,1,sacoma
249400.0,avenida dos ourives,52.0,2,1,sacoma
450000.0,rua alfredo jorel,,3,1,sacoma
340000.0,rua mercedes salano castineiras,57.0,2,2,sacoma
265000.0,rua dos cariris novos,62.0,3,1,sacoma
320000.0,rua anny,61.0,3,1,sacoma
210000.0,avenida dos ourives,54.0,2,1,sacoma
428026.33,rua abagiba,67.0,3,1,sacoma
210000.0,avenida do cursino,50.0,2,1,sacoma
300000.0,avenida carlos liviero,52.0,2,1,sacoma
220000.0,rua aquiles jovane,48.0,2,1,sacoma
330000.0,avenida padre arlindo vieira,62.0,3,1,sacoma
249500.0,avenida dos ourives,54.0,2,1,sacoma
280000.0,avenida marginal esquerda anchieta,62.0,3,1,sacoma
255000.0,rua anny,49.0,2,1,sacoma
230000.0,avenida dos ourives,56.0,2,1,sacoma
320000.0,rua vergueiro,47.0,2,1,sacoma
200000.0,avenida padre arlindo vieira,47.0,2,1,sacoma
209000.0,rua aquiles jovane,48.0,2,1,sacoma
265000.0,estrada das lagrimas,52.0,2,1,sacoma
285000.0,rua anny,61.0,3,1,sacoma
230000.0,rua jose fernandes caldas,49.0,2,1,sacoma
225000.0,rua angelo bertini,52.0,2,1,sacoma
269000.0,rua antonio jose vaz,,1,1,sacoma
265000.0,rua isabel de gois,62.0,3,1,sacoma
330000.0,rua judite anderson,63.0,3,2,sacoma
240000.0,rua augusto blasi,53.0,2,1,sacoma
240000.0,avenida dos ourives,64.0,2,1,sacoma
245000.0,rua professor arnaldo joao semeraro,70.0,2,1,sacoma
280000.0,rua nossa senhora das merces,52.0,2,1,sacoma
250000.0,rua professor arnaldo joao semeraro,64.0,2,1,sacoma
225000.0,avenida dos ourives,65.0,3,1,sacoma
280000.0,rua professor arnaldo joao semeraro,62.0,2,1,sacoma
560000.0,rua adolfo reile,75.0,2,2,sacoma
438704.0,rua vergueiro,48.0,2,1,sacoma
518387.2,rua coronel francisco inacio,56.0,2,2,sacoma
404339.04,rua anny,49.0,2,1,sacoma
339000.0,rua padre jeronimo vermin,68.0,3,1,sacoma
1695000.0,rua sao vicente de paulo,150.0,3,1,santa cecilia
900000.0,rua dr. gabriel dos santos,122.0,3,1,santa cecilia
1640000.0,rua sao vicente de paulo,150.0,0,2,santa cecilia
1430000.0,rua dr. gabriel dos santos,155.0,3,1,santa cecilia
554000.0,rua dona veridiana,45.0,1,0,santa cecilia
440000.0,rua tupi,64.0,2,0,santa cecilia
481000.0,rua tupi,37.0,1,1,santa cecilia
650000.0,avenida angelica,56.0,2,1,santa cecilia
425000.0,rua das palmeiras,33.0,1,0,santa cecilia
445000.0,avenida sao joao,42.0,1,1,santa cecilia
640000.0,avenida sao joao,42.0,1,1,santa cecilia
700000.0,alameda barros,37.0,1,1,santa cecilia
330000.0,rua tupi,30.0,1,0,santa cecilia
950000.0,rua conselheiro brotero,108.0,2,2,santa cecilia
550000.0,alameda barros,70.0,2,0,santa cecilia
430000.0,rua dr. gabriel dos santos,48.0,1,1,santa cecilia
410000.0,avenida duque de caxias,26.0,1,0,santa cecilia
1750000.0,rua doutor albuquerque lins,144.0,4,1,santa cecilia
930000.0,rua dr. gabriel dos santos,95.0,2,1,santa cecilia
329000.0,avenida duque de caxias,26.0,1,0,santa cecilia
1070000.0,rua jaguaribe,56.0,1,1,santa cecilia
590000.0,rua rosa e silva,72.0,2,1,santa cecilia
2700000.0,rua emilio de menezes,232.0,4,3,santa cecilia
1000000.0,rua goitacaz,69.0,2,1,santa cecilia
450000.0,avenida duque de caxias,36.0,1,1,santa cecilia
1440000.0,rua doutor albuquerque lins,117.0,4,2,santa cecilia
,rua tupi,,4,4,santa cecilia
,rua doutor brasilio machado,325.0,3,1,santa cecilia
,rua sao vicente de paulo,270.0,4,5,santa cecilia
,rua tupi,330.0,4,4,santa cecilia
560000.0,rua jaguaribe,46.0,1,1,santa cecilia
1600000.0,rua conselheiro brotero,197.0,4,1,santa cecilia
2756000.0,rua doutor albuquerque lins,250.0,4,4,santa cecilia
2400000.0,alameda barros,270.0,3,3,santa cecilia
1500000.0,rua sao vicente de paulo,161.0,3,2,santa cecilia
1100000.0,rua sao vicente de paulo,117.0,3,1,santa cecilia
2880000.0,rua dr. gabriel dos santos,189.0,3,3,santa cecilia
549000.0,rua dr. gabriel dos santos,36.0,1,1,santa cecilia
1400000.0,rua tupi,103.0,3,2,santa cecilia
430000.0,rua dr. gabriel dos santos,31.0,1,1,santa cecilia
600000.0,avenida angelica,56.0,1,1,santa cecilia
310000.0,rua frederico abranches,39.0,2,0,santa cecilia
1250000.0,rua doutor albuquerque lins,116.0,3,2,santa cecilia
1300000.0,rua doutor albuquerque lins,120.0,3,1,santa cecilia
1100000.0,rua baronesa de itu,100.0,3,1,santa cecilia
300000.0,rua das palmeiras,48.0,2,1,santa cecilia
400000.0,rua dr. gabriel dos santos,48.0,1,1,santa cecilia
1000000.0,rua sao vicente de paulo,93.0,2,1,santa cecilia
690000.0,rua martim francisco,50.0,2,1,santa cecilia
1250000.0,rua doutor brasilio machado,100.0,2,1,santa cecilia
1280000.0,rua sao vicente de paulo,155.0,3,1,santa cecilia
1290000.0,avenida angelica,142.0,3,1,santa cecilia
1700000.0,rua doutor albuquerque lins,200.0,3,2,santa cecilia
1400000.0,rua doutor brasilio machado,130.0,3,2,santa cecilia
1200000.0,rua doutor albuquerque lins,120.0,3,1,santa cecilia
2500000.0,rua doutor brasilio machado,250.0,3,2,santa cecilia
1431000.0,rua baronesa de itu,144.0,3,1,santa cecilia
2200000.0,rua doutor brasilio machado,252.0,3,3,santa cecilia
1600000.0,rua baronesa de itu,180.0,3,1,santa cecilia
1700000.0,rua doutor veiga filho,178.0,3,1,santa cecilia
2952854.8,rua dr. gabriel dos santos,270.0,4,3,santa cecilia
1400000.0,rua baronesa de itu,180.0,3,2,santa cecilia
1260000.0,rua doutor albuquerque lins,125.0,3,1,santa cecilia
1056704.0,rua doutor albuquerque lins,117.0,3,1,santa cecilia
2700000.0,rua dr. gabriel dos santos,189.0,4,3,santa cecilia
2600000.0,rua doutor albuquerque lins,251.0,3,3,santa cecilia
440000.0,rua conselheiro brotero,30.0,1,1,santa cecilia
1350000.0,rua sao vicente de paulo,156.0,3,1,santa cecilia
1100000.0,rua conselheiro brotero,122.0,3,1,santa cecilia
1915000.0,rua doutor albuquerque lins,210.0,4,2,santa cecilia
360000.0,avenida duque de caxias,26.0,1,0,santa cecilia
800000.0,rua martim francisco,100.0,2,1,santa cecilia
550000.0,rua dona veridiana,58.0,2,1,santa cecilia
1002062.94,rua doutor albuquerque lins,130.0,3,1,santa cecilia
1750000.0,rua doutor veiga filho,170.0,3,1,santa cecilia
980000.0,rua sao vicente de paulo,105.0,2,1,santa cecilia
1080000.0,rua tupi,145.0,3,1,santa cecilia
,rua dr. gabriel dos santos,,4,6,santa cecilia
890000.0,rua dr. gabriel dos santos,80.0,2,1,santa cecilia
1100000.0,rua barao de tatui,145.0,3,1,santa cecilia
1200000.0,rua doutor brasilio machado,155.0,3,1,santa cecilia
870000.0,rua tupi,98.0,2,1,santa cecilia
540413.52,rua helvetia,93.0,2,0,santa cecilia
880000.0,rua canuto do val,130.0,3,0,santa cecilia
1225741.66,rua dona veridiana,150.0,3,1,santa cecilia
670000.0,rua das palmeiras,96.0,1,1,santa cecilia
1240000.0,avenida angelica,147.0,3,1,santa cecilia
1300000.0,rua rosa e silva,185.0,3,2,santa cecilia
745000.0,alameda barros,71.0,2,0,santa cecilia
2000000.0,rua frederico abranches,240.0,5,0,santa cecilia
850000.0,rua jaguaribe,101.0,3,1,santa cecilia
770000.0,avenida sao joao,140.0,3,1,santa cecilia
980000.0,rua rosa e silva,147.0,3,1,santa cecilia
1600000.0,rua dr. gabriel dos santos,190.0,0,2,santa cecilia
1700000.0,rua doutor veiga filho,130.0,2,1,santa cecilia
495000.0,alameda glete,102.0,2,0,santa cecilia
900000.0,rua conselheiro brotero,80.0,2,1,santa cecilia
1650000.0,rua doutor veiga filho,130.0,3,1,santa cecilia
650000.0,rua dr. gabriel dos santos,110.0,2,1,santa cecilia
1500000.0,alameda barros,167.0,3,1,santa cecilia
1300000.0,rua rosa e silva,140.0,3,1,santa cecilia
1350000.0,rua dr. gabriel dos santos,142.0,3,1,santa cecilia
810000.0,rua doutor brasilio machado,96.0,2,0,santa cecilia
1065754.08,avenida angelica,160.0,3,1,santa cecilia
2312836.9,alameda barros,221.0,4,3,santa cecilia
950000.0,avenida angelica,85.0,2,1,santa cecilia
1600000.0,rua baronesa de itu,180.0,4,1,santa cecilia
1800000.0,rua doutor brasilio machado,250.0,3,2,santa cecilia
2200000.0,rua emilio de menezes,206.0,3,2,santa cecilia
1500000.0,rua doutor albuquerque lins,127.0,3,2,santa cecilia
1400000.0,rua baronesa de itu,180.0,3,1,santa cecilia
2450000.0,rua conselheiro brotero,246.0,4,5,santa cecilia
3300000.0,rua doutor veiga filho,310.0,4,4,santa cecilia
1100000.0,avenida angelica,127.0,3,1,santa cecilia
1300000.0,rua dr. gabriel dos santos,144.0,3,1,santa cecilia
